PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_NAME
1629308,2019-20,00,1610612744,GSW,27.0,13,6,272.0,29,63,0.46,8,23,0.348,3,5,0.6,9,43,52,26,13,5,16,30,69,Juan Toscano-Anderson
1629308,2020-21,00,1610612744,GSW,28.0,53,16,1108.0,121,209,0.579,37,92,0.402,22,31,0.71,29,206,235,150,41,26,61,111,301,Juan Toscano-Anderson
1629308,2021-22,00,1610612744,GSW,29.0,73,6,994.0,115,235,0.489,28,87,0.322,40,70,0.571,28,148,176,127,48,17,68,115,298,Juan Toscano-Anderson
1629308,2022-23,00,1610612747,LAL,29.0,12,0,127.0,10,25,0.4,2,11,0.182,4,5,0.8,1,21,22,6,3,3,8,17,26,Juan Toscano-Anderson
